8630,UNIO: A unified I/O system framework for hybrid scientific workflow,2008
8631,Optimize parallel data access in big data processing,2000
8632,FlexiMod: Flexible coexistence support for programming models,2012
8633,A faster and intelligent steganography detection using graphics processing unit in cloud,2007
8634,GPU implementation of the simplex identification via split augmented Lagrangian,2002
8635,A straightforward implementation of a GPU-accelerated ELM in R with NVIDIA graphic cards,2008
8636,Visual exploration of data with multithread MIC computer architectures,2003
8637,MapReduce: Simplified Data Analysis of Big Data,2011
8638,SoC-based pattern recognition systems for Non Destructive Testing,2017
8639,Handling big data efficiently by using map reduce technique,2013
8640,Enabling vehicular data with distributed machine learning,2014
8641,HPC in Big Data Age: An evaluation report for Java-based data-intensive applications implemented with hadoop and OpenMPI,2009
8642,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development,2013
8643,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture,2010
8644,A failure recovery solution for transplanting high-performance data-intensive algorithms from the cluster to the cloud,2009
8645,SCALER: Scalable parallel file write in HDFS,2009
8646,DataMPI: Extending MPI to hadoop-like big data computing,2007
8647,Towards an energy-efficient tool for processing the big data,2002
8648,Design and optimization of a big data computing framework based on CPU/GPU cluster,2002
8649,Machine learning big data framework and analytics for big data problems,2009
8650,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2012
8651,Scalable CAIM discretization on multiple GPUs using concurrent kernels,2002
8652,Performance benefits of dataMPI: A case study with bigdatabench,2018
8653,Performance Benefits of DataMPI: A Case Study with BigDataBench,2009
8654,Analysis and acceleration of NTRU lattice-based cryptographic system,2005
8655,Towards a collective layer in the big data stack,2006
8656,GPU-based regression analysis on sparse grids,2008
8657,MPI for Big Data: New tricks for an old dog,2001
8658,DSIMBench: A benchmark for microarray data using R,2015
8659,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot,2019
8660,Distributed stochastic ADMM for matrix factorization,2015
8661,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling,2014
8662,SDAFT: A novel scalable data access framework for parallel BLAST,2008
8663,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization,2007
8664,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2001
8665,Parallelizing K-means algorithm for 1-D data using MPI,2015
8666,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism,2009
8667,A CUDA-enabled hadoop cluster for fast distributed image processing,2019
8668,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2016
8669,GPU accelerated item-based collaborative filtering for big-data applications,2006
8670,Experimental framework for searching large RDF on GPUs based on key-value storage,2017
8671,"Hardware for big data""",2005
8672,Hash match on GPU,2001
8673,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model,2005
8674,Using iterative MapReduce for parallel virtual screening,2006
8675,GPGPU-accelerated interesting interval discovery and other computations on GeoSpatial datasets - A summary of results,2011
8676,Distributed kernel matrix approximation and implementation using message passing interface,2001
8677,Particle swarm optimization-based impurity function band prioritization using weighted majority voting for feature extraction of high dimensional data sets,2013
8678,Driving big data with big compute,2019
8679,Performance model for parallel matrix multiplication with Dryad: Dataflow graph runtime,2013
8680,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2009
8681,Scalable CAIM discretization on multiple GPUs using concurrent kernels,2011
8682,Performance benefits of dataMPI: A case study with bigdatabench,2015
8683,Performance Benefits of DataMPI: A Case Study with BigDataBench,2015
8684,Analysis and acceleration of NTRU lattice-based cryptographic system,2004
8685,Towards a collective layer in the big data stack,2000
8686,GPU-based regression analysis on sparse grids,2006
8687,MPI for Big Data: New tricks for an old dog,2018
8688,DSIMBench: A benchmark for microarray data using R,2015
8689,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot,2009
8690,Distributed stochastic ADMM for matrix factorization,2017
8691,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling,2017
8692,SDAFT: A novel scalable data access framework for parallel BLAST,2019
8693,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization,2000
8694,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2010
8695,Parallelizing K-means algorithm for 1-D data using MPI,2017
8696,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism,2005
8697,A CUDA-enabled hadoop cluster for fast distributed image processing,2010
8698,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2009
8699,GPU accelerated item-based collaborative filtering for big-data applications,2001
8700,GPU accelerated item-based collaborative filtering for big-data applications,2000
8701,Experimental framework for searching large RDF on GPUs based on key-value storage,2017
8702,Distributed Kernel Matrix Approximation and Implementation Using Message Passing Interface,2018
8703,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems,2007
8704,A system for large-scale visualization of streaming Doppler data,2015
8705,A Failure Recovery Solution for Transplanting High-Performance Data-Intensive Algorithms from the Cluster to the Cloud,2006
8706,Parallel Breadth First Search on GPU clusters,2012
8707,The extraction of feature points from DEM geographic data in Cloud Computing environment,2001
8708,Software platform VAR for heterogeneous GPGPU-systems,2011
8709,A CUDA-enabled Hadoop cluster for fast distributed image processing,2017
8710,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications,2010
8711,Task-Tree Based Large-Scale Mosaicking for Massive Remote Sensed Imageries with Dynamic DAG Scheduling,2003
8712,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications,2008
8713,Performance Model for Parallel Matrix Multiplication with Dryad: Dataflow Graph Runtime,2013
8714,GPU accelerated item-based collaborative filtering for big-data applications,2012
8715,A fast parallel algorithm for counting triangles in graphs using dynamic load balancing,2016
8716,Remote GPU Virtualization: Is It Useful?,2010
8717,Towards an Energy-Efficient Tool for Processing the Big Data,2002
8718,GERBIL: MPI+YARN,2006
8719,Tight Coupling of R and Distributed Linear Algebra for High-Level Programming with Big Data,2004
8720,k-Balanced sorting and skew join in MPI and MapReduce,2012
8721,A Parallel Algorithm to Mine Abnormal Patterns from Satellite Data,2005
8722,Watershed reengineering: Making Streams Programmable,2019
8723,Analysis and acceleration of NTRU lattice-based cryptographic system,2002
8724,Handling Big Data Efficiently by Using Map Reduce Technique,2014
8725,Design and Optimization of a Big Data Computing Framework Based on CPU/GPU Cluster,2015
8726,Order-Invariant Real Number Summation: Circumventing Accuracy Loss for Multimillion Summands on Multiple Parallel Architectures,2019
8727,A GPU-accelerated Density-Based Clustering Algorithm,2016
8728,An Empirical Study on BLAST Parallel Acceleration,2002
8729,Optimize Parallel Data Access in Big Data Processing,2015
8730,Parallelizing K-Means Algorithm for 1-D Data Using MPI,2004
8731,Accelerating Complex Event Processing through GPUs,2013
8732,The Visualization of Large Graphs Accelerated by the Parallel Nearest Neighbors Algorithm,2009
8733,Towards a Collective Layer in the Big Data Stack,2018
8734,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid,2011
8735,Hash match on GPU,2018
8736,DL-MPI: Enabling data locality computation for MPI-based data-intensive applications,2003
8737,Big Data Computation for Workshop-Based Planning Support,2007
8738,CUDA Acceleration for AVS2 Loop Filtering,2012
8739,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2019
8740,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2014
8741,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2012
8742,Join algorithms on GPUs: A revisit after seven years,2014
8743,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development,2012
8744,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2009
8745,Simulation of parallel similarity measure computations for large data sets,2004
8746,Fast LZW Compression Using a GPU,2006
8747,Accelerating Apache Hive with MPI for Data Warehouse Systems,2002
8748,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model,2008
8749,Collective Computing for Scientific Big Data Analysis,2019
8750,On Efficiently Capturing Scientific Properties in Distributed Big Data without Moving the Data: A Case Study in Distributed Structural Biology Using MapReduce,2017
8751,A GPU-Based Parallel Computing Framework for Accelerating the Reconstruction of q-Ball Imaging,2001
8752,Large-Scale Reservoir Simulations on Parallel Computers,2012
8753,Spatial data processing with MapReduce,2000
8754,Algorithms in ParAFEMImp: A Parallel and Wideband Impedance Extraction Program for Complicated 3-D Geometries,2016
8755,High Performance Offline and Online Distributed Collaborative Filtering,2016
8756,Particle Swarm Optimization-Based Impurity Function Band Prioritization Using Weighted Majority Voting for Feature Extraction of High Dimensional Data Sets,2017
