2530,UNIO: A unified I/O system framework for hybrid scientific workflow
2531,Optimize parallel data access in big data processing
2532,FlexiMod: Flexible coexistence support for programming models
2533,A faster and intelligent steganography detection using graphics processing unit in cloud
2534,GPU implementation of the simplex identification via split augmented Lagrangian
2535,A straightforward implementation of a GPU-accelerated ELM in R with NVIDIA graphic cards
2536,Visual exploration of data with multithread MIC computer architectures
2537,MapReduce: Simplified Data Analysis of Big Data
2538,SoC-based pattern recognition systems for Non Destructive Testing
2539,Handling big data efficiently by using map reduce technique
2540,Enabling vehicular data with distributed machine learning
2541,HPC in Big Data Age: An evaluation report for Java-based data-intensive applications implemented with hadoop and OpenMPI
2542,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development
2543,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture
2544,A failure recovery solution for transplanting high-performance data-intensive algorithms from the cluster to the cloud
2545,SCALER: Scalable parallel file write in HDFS
2546,DataMPI: Extending MPI to hadoop-like big data computing
2547,Towards an energy-efficient tool for processing the big data
2548,Design and optimization of a big data computing framework based on CPU/GPU cluster
2549,Machine learning big data framework and analytics for big data problems
2550,Efficient data classification by GPU-accelerated linear mean squared slack minimization
2551,Scalable CAIM discretization on multiple GPUs using concurrent kernels
2552,Performance benefits of dataMPI: A case study with bigdatabench
2553,Performance Benefits of DataMPI: A Case Study with BigDataBench
2554,Analysis and acceleration of NTRU lattice-based cryptographic system
2555,Towards a collective layer in the big data stack
2556,GPU-based regression analysis on sparse grids
2557,MPI for Big Data: New tricks for an old dog
2558,DSIMBench: A benchmark for microarray data using R
2559,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot
2560,Distributed stochastic ADMM for matrix factorization
2561,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling
2562,SDAFT: A novel scalable data access framework for parallel BLAST
2563,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization
2564,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
2565,Parallelizing K-means algorithm for 1-D data using MPI
2566,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism
2567,A CUDA-enabled hadoop cluster for fast distributed image processing
2568,Lit: A high performance massive data computing framework based on CPU/GPU cluster
2569,GPU accelerated item-based collaborative filtering for big-data applications
2570,Experimental framework for searching large RDF on GPUs based on key-value storage
2571,Hardware for big data"
2572,Hash match on GPU
2573,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model
2574,Using iterative MapReduce for parallel virtual screening
2575,GPGPU-accelerated interesting interval discovery and other computations on GeoSpatial datasets - A summary of results
2576,Distributed kernel matrix approximation and implementation using message passing interface
2577,Particle swarm optimization-based impurity function band prioritization using weighted majority voting for feature extraction of high dimensional data sets
2578,Driving big data with big compute
2579,Performance model for parallel matrix multiplication with Dryad: Dataflow graph runtime
2580,Efficient data classification by GPU-accelerated linear mean squared slack minimization
2581,Scalable CAIM discretization on multiple GPUs using concurrent kernels
2582,Performance benefits of dataMPI: A case study with bigdatabench
2583,Performance Benefits of DataMPI: A Case Study with BigDataBench
2584,Analysis and acceleration of NTRU lattice-based cryptographic system
2585,Towards a collective layer in the big data stack
2586,GPU-based regression analysis on sparse grids
2587,MPI for Big Data: New tricks for an old dog
2588,DSIMBench: A benchmark for microarray data using R
2589,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot
2590,Distributed stochastic ADMM for matrix factorization
2591,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling
2592,SDAFT: A novel scalable data access framework for parallel BLAST
2593,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization
2594,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
2595,Parallelizing K-means algorithm for 1-D data using MPI
2596,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism
2597,A CUDA-enabled hadoop cluster for fast distributed image processing
2598,Lit: A high performance massive data computing framework based on CPU/GPU cluster
2599,GPU accelerated item-based collaborative filtering for big-data applications
2600,Collective Computing for Scientific Big Data Analysis
2601,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
2602,Comparison of hardware accelerators for some ALICE online computing applications
2603,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications
2604,Fault tolerant MapReduce-MPI for HPC clusters
2605,Examining recent many-core architectures and programming models using SHOC
2606,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems
2607,Parallelizing the deflate compression algorithm on GPU
2608,A time-energy performance analysis of MapReduce on heterogeneous systems with GPUs
2609,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
2610,SIMD parallel MCMC sampling with applications for big-data Bayesian analytics
2611,Super-fast parallel eigenface implementation on GPU for face recognition
2612,Parallel breadth first search on GPU clusters
2613,Performance modeling in CUDA streams - A means for high-throughput data processing
2614,K-Balanced sorting and skew join in MPI and MapReduce
2615,CUDAGA: A portable parallel programming model for GPU cluster
2616,A hybrid MPI+OpenMP application for processing big trajectory data
2617,MPJ express meets YARN: Towards Java HPC on Hadoop systems
2618,Big data analytics in the cloud: Spark on Hadoop vs MPI/OpenMP on Beowulf
2619,On scalable data mining techniques for earth science
2620,Reservoir simulation prototyping platform for high performance computing
2621,Accelerating Apache Hive with MPI for Data Warehouse Systems
2622,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
2623,GPU accelerated dynamic functional connectivity analysis for functional MRI data
2624,OpenDBDDAS toolkit: Secure MapReduce and Hadoop-like systems
2625,Gerbil: MPI+YARN
2626,A GPU-accelerated density-based clustering algorithm
2627,Accelerating keyword search for big RDF web data on many-core systems
2628,Big data conditional business rule calculations in multidimensional in-GPU-memory OLAP databases
2629,Efficient implementation of apriori algorithm on HDFS using GPU
2630,UNIO: A unified I/O system framework for hybrid scientific workflow
2631,Optimize parallel data access in big data processing
2632,FlexiMod: Flexible coexistence support for programming models
2633,A faster and intelligent steganography detection using graphics processing unit in cloud
2634,GPU implementation of the simplex identification via split augmented Lagrangian
2635,A straightforward implementation of a GPU-accelerated ELM in R with NVIDIA graphic cards
2636,Visual exploration of data with multithread MIC computer architectures
2637,MapReduce: Simplified Data Analysis of Big Data
2638,SoC-based pattern recognition systems for Non Destructive Testing
2639,Handling big data efficiently by using map reduce technique
2640,Enabling vehicular data with distributed machine learning
2641,HPC in Big Data Age: An evaluation report for Java-based data-intensive applications implemented with hadoop and OpenMPI
2642,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development
2643,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture
2644,A failure recovery solution for transplanting high-performance data-intensive algorithms from the cluster to the cloud
2645,SCALER: Scalable parallel file write in HDFS
2646,DataMPI: Extending MPI to hadoop-like big data computing
2647,Towards an energy-efficient tool for processing the big data
2648,Design and optimization of a big data computing framework based on CPU/GPU cluster
2649,Machine learning big data framework and analytics for big data problems
2650,Efficient data classification by GPU-accelerated linear mean squared slack minimization
2651,Scalable CAIM discretization on multiple GPUs using concurrent kernels
2652,Performance benefits of dataMPI: A case study with bigdatabench
